sku	asin	price	quantity
23721102	B07NW7W2MJ	31.99	0
23722102	B07NW7NGS9	39.99	0
2373102	B00ESX5KR8	23.99	0
23745102	B07PH838LX	27.99	0
23746100	B07NW4Y6FG	29.99	0
23746102	B07NW4Y6FG	23.99	0
23747100	B07NW3SQTQ	29.99	0
23747102	B07NW3SQTQ	23.99	0
23752102	B07PJCTQ6Y	15.99	0
23755102	B07PDQLMQ4	19.99	0
23758102	B07PDQMTT4	19.99	0
23761102	B07PHXP3KQ	19.99	0
23764102	B07PKGB8QN	19.19	0
23767102	B07PG3M86W	19.19	0
23770102	B07PKCMN55	19.19	0
23772102	B07PF5GYXT	23.99	0
23773102	B07PKFD1KX	22.39	0
23774102	B07PJCT9HL	22.39	0
23775102	B07PJCRZM2	47.99	0
23776102	B07PKD22FM	47.99	0
23777102	B07PKF29LR	43.99	0
23778102	B07PKF5LFV	43.99	0
23779102	B07PJCTQW3	43.99	0
23780102	B07PKGWBPB	39.99	0
23781102	B07PKF1CK7	23.99	0
23797102	B07PKDXD5B	15.99	0
23799102	B07NQV8CJD	19.99	0
23800102	B07NQNSJJM	19.99	0
23803102	B07PG3MBWZ	19.99	0
23804102	B07PJCT6CM	15.99	0
23817102	B07NQVM722	19.99	0
23818102	B07NQWYHMV	19.99	0
23822102	B07NQV1M28	19.99	0
23824102	B07PKF45H6	15.99	0
23825102	B07PJCTGQW	15.99	0
23826102	B07PG3M6W5	31.99	0
23827100	B07N6RVLGW	59.99	0
23827102	B07N6RVLGW	47.99	0
23828102	B07N6WHDLV	47.99	0
23829102	B07N6RVRJ2	30.39	0
23830102	B07N6TSXTQ	31.99	0
23831102	B07PNP6ZCV	55.99	0
23832100	B07NQWLFSG	24.99	0
23832102	B07NQWLFSG	19.99	0
23835102	B07PG3M8XV	19.99	0
23836102	B07PJCT2ZV	19.99	0
23837102	B07PF5H185	23.99	0
23838102	B07PG3M18Y	19.99	0
23839102	B07PKDKQ3N	30.39	0
23840102	B07PKDX62Z	30.39	0
23847102	B07PJC8SSN	14.39	0
23848102	B07PG3L5ND	15.99	0
23849102	B07PK9NHX6	14.39	0
23850102	B07PH832LN	19.99	0
23851102	B07PH835K1	19.99	0
23852100	B07PF5H3Z8	34.99	0
23852102	B07PF5H3Z8	27.99	0
23853102	B07PF5H187	22.39	0
23854102	B07PG3M1NP	22.39	0
23856102	B07PKHLBB5	22.39	0
23858102	B07PKG62YP	15.99	0
23861102	B07R3WRLN8	23.99	0
23862100	B07PH826B7	49.99	0
23862102	B07PH826B7	39.99	0
23865102	B07PG3M21Q	23.99	0
23866102	B07PKGWRV9	23.99	0
23867102	B07PKBTMDL	15.99	0
23868102	B07PJCSK52	15.99	0
23869102	B07PJBXXX4	39.99	0
23870102	B07PKCKK8T	39.99	0
23871102	B07PKGPC1L	39.99	0
23874102	B07RYBK7XP	14.39	0
23875100	B07R2F58ZJ	19.99	0
23875102	B07R2F58ZJ	15.99	0
23876102	B07R2F58ZL	15.99	0
23877102	B07QZ3WC6V	22.39	0
23878102	B07R2F529B	19.99	0
23879102	B07R3FVNTZ	23.99	0
23880102	B07R2F5VCS	23.99	0
23881102	B07R4W18NS	19.99	0
23882102	B07R2F5VCN	23.99	0
23885102	B07R3WT9RY	14.39	0
23886102	B07R17MFWD	23.99	0
23893102	B07R4WS6V7	19.99	0
23894102	B07PG3M21N	19.99	0
23895102	B07PKCK9VB	23.99	0
23896102	B07PKFDFLR	19.99	0
23897102	B07PKG1NMV	23.99	0
23898102	B07PJCTF52	23.99	0
23899102	B07PG3M6LW	55.99	0
23900102	B07PH831MD	19.99	0
23901102	B07PG3LZ5Y	39.99	0
23902102	B07PKH4T7V	31.99	0
23903102	B07PH83369	27.99	0
23904102	B07PJCSGQ1	27.99	0
23905102	B07PKBZ3DF	27.99	0
23906102	B07PKDDTV8	22.39	0
23907100	B07PKDXLMC	27.99	0
23907102	B07PKDXLMC	22.39	0
23908100	B07PKF5G58	29.99	0
23908102	B07PKF5G58	23.99	0
23909102	B07PJCTHX2	22.39	0
23910102	B07PKF2NLZ	22.39	0
23911102	B07PH82BGP	23.99	0
23913102	B07PG3LZ3Y	23.99	0
23914102	B07PKF9PJP	23.99	0
23915102	B07PKCVYGP	23.99	0
23921102	B07R5BJGJ8	15.99	0
23928102	B07PKDV2WX	79.99	0
23985102	B07PG3M2JS	15.99	0
24012102	B07P8966LS	14.39	0
24015102	B07P8966PC	14.39	0
24018102	B07PDQMTV4	14.39	0
24025100	B07S1CZZBC	39.99	0
24025102	B07S1CZZBC	31.99	0
24026102	B07S4M6WF3	31.99	0
24027102	B07PKCVYGQ	39.99	0
24028102	B07PG3M5ZZ	39.99	0
24029102	B07PKC9YXJ	39.99	0
24030102	B07PJCJ4V5	39.99	0
24031102	B07PG3M6P2	23.99	0
24032102	B07R3WY6C6	15.99	0
24035102	B07PG3LCY7	14.39	0
24036100	B07PKCLLVQ	17.99	0
24036102	B07PKCLLVQ	14.39	0
2511910102	B00576BRP4	23.99	0
2521100502	B000CN9MXQ	23.99	0
2521120502	B003VUTM1Y	23.99	0
2521140500	B000CN9MYA	29.99	0
2521140502	B000CN9MYA	23.99	0
2521206502	B004IUHLXW	23.99	0
2521280102	B001FDERS2	23.99	0
2521310102	B00576BSN0	23.99	0
2521320102	B00576BSYO	23.99	0
2521343102	B00BQTY5S2	23.99	0
2521380102	B00576BT20	23.99	0
2521381502	B005HI85WK	23.99	0
2521406102	B00576BSSK	23.99	0
2521420102	B00KX174J6	23.99	0
2521433502	B00KZDSY32	23.99	0
2521434502	B008FR48MG	23.99	0
2521435502	B009WNXV3E	23.99	0
2521436502	B00AER3JAM	23.99	0
2521450102	B00J5ARVL2	23.99	0
2521451102	B00J5ARVI0	23.99	0
2521455502	B00KPTZ6IC	23.99	0
2521457502	B00KPTZ6N2	23.99	0
2521467102	B00T81GZ38	23.99	0
2521469500	B01FFH8T64	29.99	0
2521469502	B01FFH8T64	23.99	0
2521471502	B019E3NEWE	23.99	0
2521474502	B016ORBG3C	23.99	0
2521475502	B01HMPGH3Y	23.99	0
2521478500	B01HMPGFM2	29.99	0
2521478502	B01HMPGFM2	23.99	0
2521480102	B01CSBH67S	23.99	0
2521481102	B01CUBVOM4	23.99	0
2521482102	B01CPHPKX2	23.99	0
2521483102	B01CUBVOD8	23.99	0
2521486502	B01GFQUJCQ	23.99	0
2521489502	B01K4LFDR4	23.99	0
2521490500	B01K4LFDOM	29.99	0
2521490502	B01K4LFDOM	23.99	0
2521492502	B01J86YEBC	23.99	0
2521494502	B07BLQXKN5	23.99	0
2521496102	B06WVM6YMX	23.99	0
2521497102	B06W5KYNNG	23.99	0
2521498102	B06VYBMSKF	31.99	0
2521499102	B06WVLHJVN	31.99	0
2521501502	B072JM56Z6	23.99	0
2521502102	B0791GX6V9	23.99	0
2521503102	B0791H1ZFD	23.99	0
2521505502	B071GZCX2M	23.99	0
2521507502	B071KLDWL5	23.99	0
2521509502	B07815HNM5	23.99	0
2521512502	B07KV2QWCT	23.99	0
2521514502	B07KV13D5D	23.99	0
2521515502	B07KV1V2KZ	23.99	0
2521517500	B07S1VWL1Q	29.99	0
2521517502	B07S1VWL1Q	23.99	0
25221102	B00RP0A15M	23.99	0
25223102	B00CIIVCV8	23.99	0
25625100	B06X96N9YX	69.99	0
25625102	B06X96N9YX	55.99	0
2712077500	B00FLT5GXG	24.99	0
2712077502	B00FLT5GXG	19.99	0
2712663102	B007JTE1OQ	23.99	0
2712917502	B00KPTZFG0	23.99	0
2712918102	B00J8KCD0I	23.99	0
2712920102	B00J5ARY28	23.99	0
2712935502	B019E3NFQ4	23.99	0
2712940502	B00KPTZHDG	23.99	0
2712943502	B01J86YNN6	23.99	0
2712947502	B072KSTPVL	23.99	0
2712948502	B07LB79BTR	23.99	0
2712949502	B07KTZQLDZ	23.99	0
2712953502	B07KTZWJH4	23.99	0
2712954502	B07KV1XTCS	23.99	0
2712971502	B019E3NFVO	23.99	0
2712974502	B01J86YUTI	23.99	0
2712989502	B01J86YURU	23.99	0
2713100102	B01CPHPMQM	47.99	0
2713150102	B06WVHZ7MW	47.99	0
2713151102	B07B6KG1PJ	47.99	0
2713200102	B01FFFH5WU	47.99	0
2713250102	B06X6N1BP8	47.99	0
2713300102	B07B6LBKR6	47.99	0
2713350102	B07B6JZXSL	47.99	0
2713500102	B06W59KDWS	31.99	0
2713550102	B06X6N19WC	31.99	0
2713600102	B06WVLHL2F	31.99	0
2713650102	B06VYBMV5V	31.99	0
2767010102	B00H4OBADG	39.99	0
2768010102	B0015LMK7E	23.99	0
27861502	B01H68Z11Q	23.99	0
3201010102	B000M38034	22.39	0
3201824102	B000M369SM	22.39	0
3208010102	B00008WZ1D	19.99	0
3208011102	B00008WZ1E	19.99	0
3303102	B00KZDTLT8	23.99	0
3318810102	B00KZDTMKG	22.39	0
336831102	B001IJLKDI	47.99	0
3440001102	B004E1XUKI	15.99	0
3440013102	B00576BM8Q	27.99	0
3440031102	B01C86RWJK	19.99	0
3440032102	B01C86RW7M	23.99	0
3440033102	B01C86RWZE	27.99	0
3440111102	B007PDLXL0	19.99	0
3440112102	B00576BLC8	23.99	0
3440113102	B00LL5SR6C	27.99	0
3440402102	B00D43DG4C	31.99	0
3440803102	B01CSBH3SA	15.99	0
3450110102	B00KLFBLGQ	31.99	0
3450111102	B00KLFBLR0	31.99	0
3450112102	B00H4NKFI8	31.99	0
3450113102	B00K4Z2JVE	23.99	0
3450114102	B01KAI9MF0	23.99	0
3450115102	B00K4Z2JO6	23.99	0
3450116102	B01FFFH6CO	23.99	0
3450117102	B01FFFH6RE	23.99	0
3450118102	B01FFFH5MK	31.99	0
3450119102	B01FFFH6A6	31.99	0
3450121102	B00K4Z2K2W	15.99	0
3572011502	B0056PQLI4	15.99	0
3620121102	B00K7XTAO2	15.99	0
3620125102	B00K7XTAHO	15.99	0
3620126102	B00K7XTI2G	15.99	0
3620127102	B00K7XTI8A	15.99	0
3656241102	B00066VV56	79.99	0
3656270102	B0034KYQ2Q	103.99	0
3656330102	B001TH8J60	14.39	0
3656340102	B001TH8J6A	14.39	0
3656350102	B001TH8J6U	23.99	0
3656360102	B001TH8J74	27.99	0
3656370102	B001TH8J6K	43.99	0
3656380102	B001TH8J7E	35.99	0
3656440102	B005HV0H6E	35.99	0
3656441102	B005HV0H96	30.39	0
3656450102	B005HV0H3M	19.99	0
3656480102	B00K6FQ3GE	111.99	0
3656490102	B00K6FQ3AA	79.99	0
3656500102	B00K6FQ378	19.99	0
3656520102	B00K4Z2PJK	14.39	0
3656521102	B00K4Z2PSQ	15.99	0
3656530102	B00K6FQ3BY	71.99	0
3656540102	B00K6FQ3FK	63.99	0
3702102	B00KZDUW2S	15.99	0
3704502	B003WOW0XG	23.99	0
3726400102	B001AI5AGU	15.99	0
3743011102	B000M381CO	23.99	0
3770010102	B005X5CCW6	31.99	0
3770013102	B003RDSM2A	23.99	0
3772020102	B001AI1H26	39.99	0
3773052102	B003SLDY3S	47.99	0
3773062100	B003SLDY42	79.99	0
3773062102	B003SLDY42	63.99	0
377307502	B01EAUYK60	55.99	0
3774011102	B00K7YPYPU	39.99	0
3774012102	B001AI3O3Q	23.99	0
3774014102	B001AI1H3A	79.99	0
3774017502	B004IUHC9K	39.99	0
3774018102	B00NW84BNO	31.99	0
3774019102	B01EAULNQ0	63.99	0
3774020102	B00K7YPYSM	31.99	0
3774021100	B00K7YPYRI	29.99	0
3774021102	B00K7YPYRI	23.99	0
3774022102	B00K7YQ2JM	31.99	0
403407502	B0007VK2EG	19.99	0
4251010502	B0043CG1OK	23.99	0
43391502	B01EAUYNOO	39.99	0
4340030102	B0034KYPDG	27.99	0
4340031102	B002LLN7RO	23.99	0
4340033102	B002LLN7RY	27.99	0
4340034102	B01F5PMYM6	23.99	0
4364000102	B00K7XS8N6	39.99	0
4364100102	B00008WZ0Y	39.99	0
4364401102	B06X1GDPQF	15.99	0
4364500102	B00K7XSDP4	47.99	0
4364700102	B00J2KBKO4	63.99	0
4364800102	B00K7XSEE4	79.99	0
4364810102	B004T8CY7G	95.99	0
4380040502	B07DRBDSD7	19.99	0
4381630102	B07DRFHN1K	23.99	0
4381632102	B00H4NTNEA	27.99	0
4381634502	B00VV6PHKK	39.99	0
4381635502	B00VV6PHLY	55.99	0
4381640102	B000VZGEMW	27.99	0
43821010102	B00AHTRHBY	31.99	0
43821020102	B00AHTRHDW	35.99	0
4383010102	B000VJA2Y4	23.99	0
4468310102	B00KLF9T74	15.99	0
4900004102	B00ESX4QT6	55.99	0
4900006100	B00ESX5384	33.99	0
4900006102	B00ESX5384	27.19	0
4929070102	B00008WZ0K	35.99	0
4929121502	B002SZAYMO	47.99	0
4974010502	B0017J6XG8	23.99	0
50220100	B074X4W71C	17.99	0
50220102	B074X4W71C	14.39	0
50221100	B074XFPF4N	17.99	0
50221102	B074XFPF4N	14.39	0
50222100	B074XFSGD6	17.99	0
50222102	B074XFSGD6	14.39	0
50223100	B074XL1THQ	17.99	0
50223102	B074XL1THQ	14.39	0
50241100	B075RFCH9K	17.99	0
50241102	B075RFCH9K	14.39	0
50242100	B075RF2QGV	17.99	0
50242102	B075RF2QGV	14.39	0
50404102	B015YF5YBK	23.99	0
50405102	B015YF5YHO	23.99	0
50414102	B015YF5YNI	19.99	0
50415102	B015YF5YEM	19.99	0
50461102	B01D4JOHO8	31.99	0
50462102	B01D4JOHNY	31.99	0
50463102	B07B5GXRMW	31.99	0
50471102	B01D4JOMP2	23.99	0
50472102	B01D4JOMJI	23.99	0
50473102	B07B5GDC8S	23.99	0
50554102	B07GBD5PJ8	14.39	0
50555102	B07GBHYY48	14.39	0
50556102	B07GBHTPF5	14.39	0
50557102	B07GBSNCNL	14.39	0
50568102	B07HMZW359	15.99	0
50569102	B07HNCC138	15.99	0
50570102	B07HNC1NGR	15.99	0
50571102	B07HNC1V7L	15.99	0
50575102	B07GBD5HZ3	22.39	0
50576102	B07GBS83XT	22.39	0
50577102	B07GB7DPWJ	22.39	0
50578102	B07GBDB63N	22.39	0
50582100	B07GBVFV8G	24.99	0
50582102	B07GBVFV8G	19.99	0
50583102	B07GB7PFP5	19.99	0
50584102	B07GBRRBGJ	19.99	0
50585102	B07GBTVWJH	19.99	0
50589102	B07GBS83WX	23.99	0
50590102	B07GBVFV73	23.99	0
50591102	B07GBD9YNR	23.99	0
50592102	B07GBXFVYD	23.99	0
50600102	B01CUBBD0C	63.99	0
50601102	B07B5G4VH2	63.99	0
50610102	B07C798R7L	31.99	0
50611102	B07C7DPX6G	63.99	0
50613102	B07C7G1RDX	63.99	0
50614102	B07PKDKPGH	63.99	0
50615102	B07PH83595	15.99	0
50616100	B07PKFR35Q	19.99	0
50616102	B07PKFR35Q	15.99	0
50617102	B07PKFKL2H	23.99	0
50618102	B07PF5H1ZN	19.99	0
50620102	B07PH832CN	22.39	0
50702102	B07PKDZZ1D	63.99	0
50703102	B07PKDG9CZ	79.99	0
50704102	B07PH81V6C	39.99	0
50705102	B07PG3M6HM	79.99	0
50710102	B07PKFPFV5	39.99	0
50711102	B07PF5GVYW	55.99	0
50712102	B07PG3M2LH	79.99	0
50713102	B07PKDK8H8	79.99	0
50714102	B07PKDRBK5	39.99	0
50715102	B07PJCTDYT	79.99	0
5123004502	B00ANOT6C6	27.99	0
525939500	B002C0LUQY	19.99	0
525939502	B002C0LUQY	15.99	0
52601502	B017IUJ81G	15.99	0
52608500	B0073D38LK	24.99	0
52608502	B0073D38LK	19.99	0
526132502	B000RQ8EMI	15.99	0
52630102	B07BB9D9D5	19.99	0
52635102	B07PFPR13F	19.99	0
52636102	B07PHYZ755	23.99	0
53030102	B07C5BGCPQ	23.99	0
53032102	B07DLYY5QL	15.99	0
53033102	B07DM8GY1K	19.99	0
53034102	B07D42KV9S	15.99	0
53040102	B07FQ32PG3	15.99	0
53055102	B07PKF1KYP	15.99	0
53056102	B07PKFXFJM	15.99	0
53057102	B07PKCYCVG	19.99	0
53058102	B07PG3LLL1	23.99	0
53061102	B07PG3LXKQ	15.99	0
53062102	B07PKD5GLJ	19.99	0
53064102	B07PJCTFNW	22.39	0
53068102	B07PG3LW68	14.39	0
53069102	B07PKCFN3J	19.99	0
53071102	B07PJ9R412	14.39	0
53140102	B01DR6IT06	39.99	0
53141102	B07PKCLLVS	15.99	0
53142102	B07PKFZYJX	15.99	0
53143102	B07PKCYJNF	23.99	0
53160102	B07PKBV1L2	15.99	0
53161102	B07PKFXHD6	15.99	0
53240102	B00XWL5YQY	23.99	0
53259102	B07PKF6WQJ	23.99	0
53400102	B01DVPWGGG	31.99	0
53410102	B01DVPWGAW	31.99	0
53420102	B07B5BHK57	31.99	0
53430102	B07B5GXTLH	31.99	0
53510102	B01DVPWGRK	35.99	0
53520102	B07FPWHB7D	35.99	0
53870102	B07B6KL5S4	19.99	0
53880102	B07B6CJCK9	47.99	0
53881102	B07B6LV72K	47.99	0
53882102	B07FS2HWGZ	47.99	0
53883102	B07B6CNNZZ	47.99	0
53890102	B07B3YK8YW	23.99	0
53891102	B07B3XBS4X	23.99	0
53892102	B07B3XX32P	23.99	0
53893102	B07B3XX91F	23.99	0
53894102	B07PDRVTGB	23.99	0
53895102	B07PFPRX36	23.99	0
53896102	B07PHZ1FKG	23.99	0
53897100	B07PG3M2LJ	29.99	0
53897102	B07PG3M2LJ	23.99	0
54022102	B07B57Q4Y7	15.99	0
54092102	B07PH23GCC	15.99	0
54096102	B07PJ5VH51	15.99	0
54100102	B071LFFP1M	63.99	0
5410050500	B002NFQ1LC	39.99	0
5410050502	B002NFQ1LC	31.99	0
5410051500	B005HGYEVI	24.99	0
5410051502	B005HGYEVI	19.99	0
5410232500	B001QK1S3G	19.99	0
5410232502	B001QK1S3G	15.99	0
54110102	B0711RDF7S	63.99	0
54120102	B07FRXYK6N	71.99	0
54126102	B07D427B11	119.99	0
54600102	B01DISZS16	15.99	0
54610102	B01DISZY8I	15.99	0
54620102	B01DISZYGA	15.99	0
54710102	B01CSBH682	14.39	0
54711102	B07D42N7BM	23.99	0
54725102	B07FPRWDNM	23.99	0
54735100	B07FPZBKQ4	29.99	0
54770102	B06XXRNHS2	15.99	0
54780102	B06XXZJ2V7	15.99	0
54797102	B07PKDKQ3P	15.99	0
54800102	B06XYD9HLF	23.99	0
54801102	B06XYLW49B	31.99	0
54802102	B06XYNPCV8	27.99	0
54803102	B06XYNSZGT	27.99	0
54804102	B06XYMCBJF	30.39	0
54805102	B06XYDCZW4	23.99	0
54806102	B06XYMWP8F	27.99	0
54807102	B06XYM5ZBZ	31.99	0
54808102	B06XYD9HCY	39.99	0
54820102	B06XXJ2L9C	15.99	0
54821102	B06XY24J6M	15.99	0
54823102	B06XXZQ4Y2	15.99	0
54824102	B06XXZN3HX	19.99	0
54825102	B06XXZP2JB	19.99	0
54827102	B06XXJ2M1J	15.99	0
54828102	B06XXY1LWJ	19.99	0
54830102	B06XXYG6CT	23.99	0
54831102	B06XY35NX7	31.99	0
54900102	B07B57BQLK	19.99	0
54903100	B07DX84L54	29.99	0
54903102	B07DX84L54	23.99	0
54910102	B07C58HPCS	143.99	0
54911102	B07C58BP4Y	143.99	0
54920102	B07C5BGLHB	79.99	0
54921102	B07C5BK7RL	79.99	0
56140111500	B01DME3R0U	27.99	0
56140111502	B01DME3R0U	22.39	0
5630102	B0093X928G	31.99	0
5631102	B00D3PW28M	15.99	0
5635102	B00A91TI1W	14.39	0
5639102	B00A91TJ9S	15.99	0
5825500502	B01DVZRVBQ	15.99	0
5857030502	B00I4WS58K	39.99	0
5871102	B00D4XOHXG	19.99	0
5880102	B001AI3OF4	31.99	0
5911502	B00K6FPV3K	47.99	0
5921502	B00T1OGBAO	39.99	0
5931502	B00T1OGCF8	47.99	0
5971102	B0034KYPAY	23.99	0
5976102	B005HC42HI	47.99	0
601010102	B00EPDQ3T0	63.99	0
601011102	B00EPDQ3TA	79.99	0
601012102	B00EPDQ5HU	103.99	0
601013102	B00KZDK8SG	119.99	0
601014102	B06XYM5Y14	63.99	0
601015102	B06XYH2D28	79.99	0
601016102	B06XY6VQ9Z	103.99	0
601017102	B06XYM4S2P	119.99	0
6200010102	B01AC0YJT0	63.99	0
62000102	B00TQQ2LX8	19.99	0
6200030102	B003SLDY10	39.99	0
6200060102	B00RZNL44G	63.99	0
6200070102	B01AC0WV1S	63.99	0
6200080102	B06X9Q2PX9	15.99	0
6200090102	B06W5LTKWH	39.99	0
62002102	B00TQQ2NMC	23.99	0
62003102	B00TQQ2NNQ	31.99	0
62012102	B07B5H7GZD	31.99	0
62035102	B07B5F91W6	23.99	0
62036102	B07B5FRDF4	23.99	0
62037102	B07B5BQ56W	23.99	0
62080102	B00TQQ2TPI	39.99	0
62081102	B01DISZYDS	47.99	0
62082102	B01DISZY3I	47.99	0
62083102	B01DISZYL0	47.99	0
62085102	B06WVHZ6KJ	23.99	0
62086102	B06X6MX9TP	23.99	0
62088102	B01EJOY74W	23.99	0
62089102	B01EJOY7J2	23.99	0
62090102	B01DISZY6A	31.99	0
62092102	B07C5CZ285	31.99	0
62093102	B07CCDQ9R7	31.99	0
62100102	B07CW6DPLL	31.99	0
62101102	B01DIT052W	31.99	0
62105102	B01DIT0612	19.99	0
62107102	B01DIT0B6W	19.99	0
62110102	B06XTSTWL2	15.99	0
62115102	B07B5FTXXL	15.99	0
62120102	B06XTCLXN7	15.99	0
62125102	B07B5G8TJ3	15.99	0
62135102	B07B57FJZP	31.99	0
62136102	B07B5BPQHT	31.99	0
62140102	B07B5FTXWF	31.99	0
62141102	B07PKHCR77	23.99	0
62142102	B07PF5GWVT	23.99	0
62146102	B07PHYZ9K6	31.99	0
62150102	B07C58MDNT	19.99	0
62151102	B07C56Y3YY	23.99	0
62152102	B07CCDQ9PN	27.99	0
62200102	B06W59HYKH	47.99	0
62210102	B07CTS2PJ6	39.99	0
62211102	B07C5CT2J3	39.99	0
62212102	B07C5CYSLB	63.99	0
62213102	B07C58M947	71.99	0
62216102	B07PPTZ8WR	63.99	0
62217102	B07PH82VJM	63.99	0
62218102	B07PKCWBF9	71.99	0
63005100	B07B5BLFYG	29.99	0
63005102	B07B5BLFYG	23.99	0
63010100	B07C56Y3VG	39.99	0
63010102	B07C56Y3VG	31.99	0
63025102	B00TQQ2TRG	19.99	0
64510102	B07K8Y4SNR	39.99	0
64511100	B07K8V2W1H	59.99	0
64511102	B07K8V2W1H	47.99	0
64530102	B07K8V24M5	47.99	0
64536102	B07K8YZ9N8	15.99	0
65505100	B07FS3JLGN	49.99	0
65505102	B07FS3JLGN	39.99	0
65506102	B07B4KXQY4	63.99	0
7050102	B0034KYPCW	15.99	0
70627502	B00FDTNEJ2	23.99	0
713001500	B00KZDKHIM	99.99	0
713001502	B00KZDKHIM	79.99	0
713003102	B00KZDM0D2	79.99	0
7336100	B000M3ARZ8	29.99	0
7336102	B000M3ARZ8	23.99	0
73392502	B00NW8MLJU	39.99	0
7376100502	B00AEU0HZO	15.99	0
7379502	B00M6UT8J6	19.99	0
7385102	B000V7JRSS	39.99	0
7450020102	B00K7XSX6I	15.99	0
7450021102	B00K7XSXV8	19.99	0
7450022102	B00K7YQ6LG	22.39	0
7450023102	B00K7YQ9K4	19.99	0
7519502	B0045FYE3A	31.99	0
75951502	B0056YP2XA	27.99	0
76040500	B006GDWGK2	19.99	0
76040502	B006GDWGK2	15.99	0
76041500	B07MZJL2ZF	19.99	0
76041502	B07MZJL2ZF	15.99	0
76231502	B01CQ1ZO56	31.99	0
77332502	B078K2VQZG	23.99	0
7733502	B008K1S2BU	15.99	0
77701502	B003RDLSUS	23.99	0
77783502	B00GQW9TI0	15.99	0
7821102	B003IX0C3Q	15.99	0
7829102	B003IX0C40	20.79	0
7879502	B003RDN7G6	35.99	0
795012502	B008QV9TRK	23.99	0
795020500	B01KHUDHA2	29.99	0
795020502	B01KHUDHA2	23.99	0
795060502	B07MVGJ9ZY	23.99	0
795070500	B07MVFP7K9	29.99	0
795070502	B07MVFP7K9	23.99	0
795080500	B07NYN5N9L	29.99	0
795080502	B07NYN5N9L	23.99	0
80350500	B07LB64JSN	19.99	0
80350502	B07LB64JSN	15.99	0
80351500	B07NXPKXV5	19.99	0
80351502	B07NXPKXV5	15.99	0
80742502	B00N4XP2VW	55.99	0
807640502	B009W3SS78	15.99	0
8094502	B008F6BTYW	31.99	0
8096120502	B005OJWZXW	31.99	0
809660502	B006T30VU6	15.99	0
809690502	B006T30WIW	23.99	0
8110102	B003IX0CN6	39.99	0
81101502	B00NW8MYGK	39.99	0
8118502	B00KZDLFWY	18.39	0
81640500	B07S2XCJ2R	19.99	0
81640502	B07S2XCJ2R	15.99	0
8168502	B00KZDLILC	23.99	0
8179502	B00M6UU18I	15.99	0
8181102	B00ESX61RQ	15.99	0
819111502	B00XWK3GSS	27.99	0
819113502	B00XWK3KDO	27.99	0
819115500	B07DNTQ1MS	34.99	0
819115502	B07DNTQ1MS	27.99	0
819116502	B07DNTFFWN	27.99	0
819117502	B07DNST35Q	27.99	0
819118502	B07S1VB38K	27.99	0
8199102	B00KZDLMPY	23.99	0
8204502	B00MR0A2JK	19.99	0
82180502	B07KV2NN5Z	15.99	0
82270502	B06Y1SSPN9	19.99	0
82291502	B077VZX3WS	15.99	0
82293502	B077VW8RXT	15.99	0
82842502	B00HR4ULF6	15.18	0
8291502	B00L5GIP8W	15.99	0
8292502	B009WO0MY4	23.99	0
8293502	B009WNXR60	27.99	0
8296502	B009WNXMQU	39.99	0
8297502	B009WNXOKE	23.99	0
8299502	B00L5GP5YO	19.99	0
8300502	B00AC38GOM	23.99	0
8304502	B01I1PA3NY	15.99	0
8398500	B019853WI4	19.99	0
8398502	B019853WI4	15.99	0
84080502	B07R3GWG9T	15.99	0
84315502	B01AY2GYGC	18.39	0
84341502	B01CQ276E2	14.39	0
84351502	B01CQ26XVE	14.39	0
84361502	B01CQ27A3E	15.99	0
84371502	B01CQ26QD4	15.99	0
84601502	B017DG8N3E	55.99	0
84620502	B077VRJ72K	23.99	0
85192502	B07J33W5X8	15.98	0
86410502	B01CQ28BZK	15.99	0
86450502	B01G3FG5TK	19.99	0
86503502	B01MSVQVI5	39.99	0
86640502	B01N4AK905	39.99	0
86870502	B07B6R81JX	19.99	0
86880502	B076CPQ8PZ	15.99	0
86881502	B076CPGY4S	15.99	0
86890102	B07DM64XVP	15.99	0
86930502	B073PHNT7D	15.99	0
87040502	B07KV22695	15.99	0
87056502	B07KTNCMKZ	19.99	0
87080502	B07KV2C4DS	15.99	0
87120502	B07FFSN834	23.99	0
87270502	B07D2K4RN9	23.99	0
87310502	B010PRZSO0	19.99	0
87320500	B010PRZNZY	29.99	0
87360502	B0171A81SE	23.99	0
87361502	B07KV1MLGH	15.99	0
8745502	B01HCD63HG	15.99	0
8755502	B01LW2SOGT	15.99	0
8757502	B01HCD8KUO	19.99	0
87631502	B01LQ7IDQ8	15.99	0
87638502	B07KV1TFGZ	15.99	0
87670502	B071FJZ5VG	19.99	0
87840502	B0743P98VB	15.99	0
87850500	B079V77DXB	19.99	0
87850502	B079V77DXB	15.99	0
87851502	B079V3MT4T	15.99	0
87950502	B07D5FVVBB	23.99	0
88040502	B07KV2CBKR	15.99	0
88060502	B07P1WS8ZF	79.99	0
88072502	B07PKDR4RB	15.98	0
88120502	B07S2XZDV7	23.99	0
88193502	B07RYTZ8YM	15.99	0
88194502	B07RYV1HDD	15.99	0
88221500	B07N79M39P	29.99	0
88221502	B07N79M39P	23.99	0
88241500	B07PJCS7GY	19.99	0
88241502	B07PJCS7GY	15.99	0
88311502	B07KV1RXD7	15.99	0
88501502	B07KV1SLXV	23.99	0
88511502	B07KV2KJTL	23.99	0
900030102	B00CWZPPDI	71.99	0
900050102	B003NWRS5W	71.99	0
